smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15
[H]N1C(=O)C([H])([H])C2([H])C([H])([H])C12C([H])([H])[H],0.21157495,0.24666139,0.00237577,0.14375916,0.20869365,0.25185014,0.00176088,0.09162399,0.20869365,0.25185014,0.00176088,0.09162399,0.20882804,0.25220695,0.0014,0.1074
[H]C1=C([H])C2([H])C([H])([H])C([H])(C([H])=C1[H])C2([H])[H],0.1742422,0.23836507,0.09422767,1e-07,0.16717604,0.22798788,0.09285098,9e-08,0.16717604,0.22798788,0.09285098,9e-08,0.16469945,0.23638636,0.0931,0.0
[H]C#CC([H])(C#N)C([H])=O,0.16550961,0.26184901,0.00196609,9.507e-05,0.15657879,0.21532715,0.00326316,0.00052951,0.15657879,0.21532715,0.00326316,0.00052951,0.15830874,0.22921657,0.0021,0.0003
[H]Oc1c(C([H])([H])[H])c([H])nn1[H],0.2158798,0.2365903,0.00102569,0.07669384,0.21787286,0.2440924,0.00140169,0.0840615,0.21787286,0.2440924,0.00140169,0.0840615,0.20833193,0.23700742,0.001,0.1002
[H]C([H])([H])C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],0.27075784,0.28173166,1.832e-05,0.00757041,0.2444559,0.25465044,3.49e-06,0.00361808,0.2444559,0.25465044,3.49e-06,0.00361808,0.24218908,0.25104934,0.0,0.0021
[H]C1=C([H])C([H])(OC([H])([H])[H])C([H])([H])C1([H])[H],0.24709863,0.27560867,0.00908638,0.30588691,0.23212712,0.2624596,0.00535079,0.27496688,0.23212712,0.2624596,0.00535079,0.27496688,0.24988439,0.25904232,0.0197,0.28
[H]N=C([H])OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.2099886,0.23114395,0.00028298,0.00416819,0.20066739,0.22193947,0.00019761,0.00381448,0.20066739,0.22193947,0.00019761,0.00381448,0.20504654,0.22386219,0.0003,0.0031
[H]C#CC1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],0.24952386,0.26598285,0.00034308,0.03058117,0.23108924,0.24601938,0.00026844,0.01953182,0.23108924,0.24601938,0.00026844,0.01953182,0.22605245,0.24024871,0.0002,0.0183
[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.16202853,0.27951121,0.0001412,0.044518,0.1564732,0.28124058,0.00010527,0.00311766,0.1564732,0.28124058,0.00010527,0.00311766,0.1568645,0.28925762,0.0001,0.0228
[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26395807,0.32104173,0.00054554,0.03517331,0.27740614,0.31328984,0.0011473,0.01579876,0.27740614,0.31328984,0.0011473,0.01579876,0.26177279,0.31608462,0.0003,0.0093
[H]C(=O)c1nc(N([H])[H])c([H])o1,0.14472939999999998,0.15368873,0.00043506,0.18757154,0.13293143,0.14694959,0.00014533,0.14076234,0.13293143,0.14694959,0.00014533,0.14076234,0.13859273,0.15596781,0.0002,0.1754
[H]C#CC1([H])N2C([H])([H])C1(O[H])C2([H])[H],0.24439387,0.25559103,0.05785719,0.01080271,0.23197647,0.240585,0.01346428,0.01813853,0.23197647,0.240585,0.01346428,0.01813853,0.228816,0.24042879,0.0045,0.0237
[H]C(=O)C1(C([H])([H])OC([H])([H])[H])OC1([H])[H],0.16136503,0.24300026,0.00020522,0.01738119,0.15486834,0.20320953,0.00014038,0.00187675,0.15486834,0.20320953,0.00014038,0.00187675,0.15620301,0.23606664,0.0002,0.0016
[H]C12C(=O)C3([H])N1C3([H])C([H])([H])C2([H])[H],0.17020808,0.22149124,0.00193102,0.08686463,0.16448582,0.21738024,0.00112236,0.05967823,0.16448582,0.21738024,0.00112236,0.05967823,0.16621352,0.22773189,0.001,0.0766
[H]OC([H])([H])c1oc(C([H])([H])[H])c([H])c1[H],0.23105826,0.24810341,0.30095997,0.01621138,0.22178073,0.24822542,0.30061193,0.00201506,0.22178073,0.24822542,0.30061193,0.00201506,0.21641678,0.24746996,0.2793,0.0135
[H]C1=C([H])C2(N([H])C1=O)C([H])([H])C2([H])[H],0.17742503,0.19192904,6.628e-05,0.21766232,0.16846015,0.1904586,1.19e-06,0.16677037,0.16846015,0.1904586,1.19e-06,0.16677037,0.18162987,0.19924014,0.0,0.2054
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.16255989,0.28168057,0.00027653,0.033026199999999985,0.15698802,0.28724521,0.00025039,0.04712737,0.15698802,0.28724521,0.00025039,0.04712737,0.15722831,0.29026455,0.0002,0.0121
[H]C([H])([H])OC(=O)C1([H])C([H])([H])C1([H])C([H])([H])[H],0.22226936,0.2908896,0.00133892,0.29630683,0.21707349,0.27442073,0.00200077,0.13061964,0.21707349,0.27442073,0.00200077,0.13061964,0.21885693,0.28268684,0.0014,0.2651
[H]c1c(OC([H])([H])[H])c([H])n([H])c1C([H])([H])[H],0.20951457,0.22076725,0.00115203,0.06960089,0.21841755,0.22345675,0.00061541,0.10377348,0.21841755,0.22345675,0.00061541,0.10377348,0.20695383,0.22293243,0.0014,0.1346
[H]N=c1nc(N([H])[H])nno1,0.13456548,0.14616552,0.00528475,0.00467803,0.12215376,0.13323585,0.00421945,0.00740647,0.12215376,0.13323585,0.00421945,0.00740647,0.13281206,0.15065753,0.0051,0.0137
[H]C([H])([H])C1([H])C2([H])C(=O)N3C2([H])C31[H],0.19630223,0.25268838,0.00140598,0.00088221,0.18972252,0.2417116,0.00171767,0.00167961,0.18972252,0.2417116,0.00171767,0.00167961,0.19157423,0.25016001,0.0013,0.0013
[H]C(=O)N([H])C(=O)C([H])([H])OC([H])([H])[H],0.17647709,0.20800771,0.0010745999999999998,4.539e-05,0.16688375,0.20006096,0.0010191,2.686e-05,0.16688375,0.20006096,0.0010191,2.686e-05,0.17028535,0.20086814,0.0011,0.0001
[H]C#CC1(C([H])(O[H])C([H])([H])[H])OC1([H])[H],0.2516464,0.26870192,0.00926085,0.00530214,0.23020359,0.24700565,0.00603925,0.00141839,0.23020359,0.24700565,0.00603925,0.00141839,0.2263244,0.24195021,0.0046,0.0011
[H]C([H])([H])C#CC([H])([H])C1([H])OC1([H])[H],0.26947296,0.28053567,4.401e-05,0.01200502,0.24299495,0.25369188,3.763e-05,0.0052789,0.24299495,0.25369188,3.763e-05,0.0052789,0.24075218,0.25032538,0.0,0.0029
[H]c1oc(N([H])[H])c([H])c1C([H])([H])[H],0.20933128,0.22478628,0.01870053,0.20629174,0.21501087,0.22381969,0.11104175,0.08140333,0.21501087,0.22381969,0.11104175,0.08140333,0.20213966,0.21576631,0.0235,0.1787
[H]C#CC1([H])OC(=N[H])C1([H])O[H],0.24409961,0.24795676,0.01020734,0.01164703,0.22482254,0.23401728,0.01095815,0.00799769,0.22482254,0.23401728,0.01095815,0.00799769,0.22216437,0.23608502,0.0044,0.0072
[H]C#CC([H])(OC([H])([H])[H])C1([H])N([H])C1([H])[H],0.25810626,0.26248854,0.01443436,0.00237683,0.23948354,0.24567753,0.00011669,0.01886794,0.23948354,0.24567753,0.00011669,0.01886794,0.23411525,0.24847321,0.0005,0.0014
[H]C(=O)C#CC1([H])N(C([H])([H])[H])C1([H])[H],0.14793449,0.19193637,0.00023131,0.29817755,0.13832656,0.16707937,0.00024679,0.17175971,0.13832656,0.16707937,0.00024679,0.17175971,0.14407206,0.17946901,0.0003,0.0127
[H]C(=O)C12N([H])C1(C([H])([H])[H])C([H])([H])C2([H])[H],0.15905384,0.23302997,0.00090576,0.09948686,0.15306434,0.2133631,0.00088733,0.02462072,0.15306434,0.2133631,0.00088733,0.02462072,0.15503438,0.22735705,0.0007,0.0838
[H]N=C1OC([H])(C([H])=O)C1([H])C([H])([H])[H],0.16103378,0.25045822,7.335e-05,0.00740284,0.15503992,0.21416376,3.213e-05,0.00317533,0.15503992,0.21416376,3.213e-05,0.00317533,0.15564442,0.23970482,0.0001,0.0061
[H]C([H])([H])C1([H])C([H])([H])C2([H])OC2([H])C1([H])C([H])([H])[H],0.27528262,0.28728497,0.01137706,0.02744991,0.28741426,0.29911802,0.00190078,0.00668879,0.28741426,0.29911802,0.00190078,0.00668879,0.28971698,0.3008998,0.0013,0.0164
[H]c1nc2oc([H])c([H])n2n1,0.23247508,0.24160715,0.15616998,0.11301998,0.2277403,0.23281678,0.04846163,0.19860599,0.2277403,0.23281678,0.04846163,0.19860599,0.22966491,0.23905069,0.2278,0.0259
[H]N1C2([H])C([H])([H])C3([H])OC([H])(C3([H])[H])C12[H],0.24875265,0.25719489,0.00781466,0.00433578,0.25729378,0.27024888,0.00802815,0.00431423,0.25729378,0.27024888,0.00802815,0.00431423,0.25125146,0.26783643,0.0049,0.0042
[H]C(=O)N1C([H])(C#N)C1([H])C([H])([H])[H],0.19469667,0.24888920000000006,0.0033649,0.13748239,0.18987123,0.24022091,0.00199411,0.02008373,0.18987123,0.24022091,0.00199411,0.02008373,0.18978822,0.24874148,0.0022,0.0879
[H]OC([H])([H])C([H])([H])OC(=O)C#N,0.20087086,0.26898497,5.9e-07,0.1717205,0.18889207,0.20103465,3.841e-05,0.00023334,0.18889207,0.20103465,3.841e-05,0.00023334,0.19261056,0.24190978,0.0,0.0
[H]C(=O)c1c([H])c(N([H])[H])c([H])n1[H],0.15387594,0.15455076,0.14362231,0.02762924,0.1472658,0.14899388,0.00317016,0.1072504,0.1472658,0.14899388,0.00317016,0.1072504,0.15202093,0.15719891,0.0004,0.1574
[H]OC12C(=O)C([H])([H])C1(O[H])C2([H])[H],0.17073511,0.22029578,0.0004281000000000001,0.09503763,0.16425058,0.21091615,0.00030754,0.06878605,0.16425058,0.21091615,0.00030754,0.06878605,0.16634949999999998,0.21890103,0.0003,0.0761
[H]ON=C(C([H])([H])[H])C1([H])N([H])C1([H])C([H])([H])[H],0.23016822,0.24118096,0.00360367,0.2987818,0.22027371,0.23221213,0.00777568,0.13992654,0.22027371,0.23221213,0.00777568,0.13992654,0.22590913,0.24019359,0.0043,0.2762
[H]OC([H])([H])c1nc(C([H])([H])[H])n([H])c1[H],0.23096519,0.2379903,0.00074005,0.14291785,0.23684921,0.23885332,0.17300844,0.00128708,0.23684921,0.23885332,0.17300844,0.00128708,0.22492425,0.23434677,0.0008,0.1915
[H]N1C(=O)C([H])(C([H])([H])C#N)C1([H])[H],0.22264083,0.26628246,0.00078239,0.05180351,0.21783637,0.26858058,0.00161499,0.01231627,0.21783637,0.26858058,0.00161499,0.01231627,0.2165748,0.27188621,0.0008,0.0246
[H]C([H])([H])C12N3C4([H])C3([H])C1([H])C42[H],0.22337564,0.24508036,0.00230385,0.01124601,0.23960184,0.24153636,0.000177,0.00153627,0.23960184,0.24153636,0.000177,0.00153627,0.23535003,0.23930058,0.0021,0.0008
[H]C([H])([H])OC([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],0.27177844,0.27764972,0.03829711,0.00782512,0.28235831,0.28924201,0.02966538,0.0185422,0.28235831,0.28924201,0.02966538,0.0185422,0.27734716,0.28403921,0.037000000000000005,0.0072
[H]C([H])([H])OC([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],0.27099243,0.29712343,0.03904515,0.02577445,0.28543081,0.30046806,0.05391965,0.00735736,0.28543081,0.30046806,0.05391965,0.00735736,0.27632553,0.29450174,0.0402,0.0203
[H]C([H])([H])C12N(C(=O)C([H])([H])C1([H])[H])C2([H])[H],0.1846024,0.22529271,0.00091523,0.02063949,0.1802156,0.21295997,0.0009385,0.01304048,0.1802156,0.21295997,0.0009385,0.01304048,0.1813763,0.22163886,0.0008,0.0139
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],0.26489154,0.26734033,0.01570247,0.00133189,0.24076903,0.25193958,0.00053293,0.01091402,0.24076903,0.25193958,0.00053293,0.01091402,0.23873464,0.24885541,0.0003,0.0071
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C(=O)C#N,0.14970371,0.16637488,0.00122023,0.00381535,0.12340759,0.14791514,0.00363652,0.00083041,0.12340759,0.14791514,0.00363652,0.00083041,0.14202512,0.15707397,0.0018,0.0029
[H]C#CC([H])(O[H])C([H])([H])C#N,0.26403203,0.27554162,0.00018461,0.01002133,0.24048405,0.2549139,0.00034424,0.00473003,0.24048405,0.2549139,0.00034424,0.00473003,0.23528021,0.24887378,0.0,0.0031
[H]N([H])C1=NC([H])([H])C([H])(C#N)N1[H],0.22839657,0.24993881,0.00951983,0.07344506,0.21522112,0.2331232,0.0080489,0.00263681,0.21522112,0.2331232,0.0080489,0.00263681,0.22666616,0.24450429,0.0102,0.057
[H]N([H])c1nn(C([H])([H])[H])c(=O)o1,0.22634897,0.23664997,0.01879585,0.18640429,0.23336715,0.24601242,0.12441449,0.05605326,0.23336715,0.24601242,0.12441449,0.05605326,0.22659634,0.23790043,0.0272,0.1621
[H]OC1([H])C([H])([H])C1(C(=O)N([H])[H])C([H])([H])[H],0.21659661,0.26296544,0.00016566,0.013324,0.21530354,0.26720542,0.00061777,0.02248394,0.21530354,0.26720542,0.00061777,0.02248394,0.21516363,0.26698752,0.0002,0.0085
[H]C(=O)C12C([H])=C([H])C([H])([H])C1([H])N2[H],0.16512342,0.21681252,0.0002454,0.15729999,0.15889674,0.19906982,0.00025384,0.01283694,0.15889674,0.19906982,0.00025384,0.01283694,0.16007639,0.21353931,0.0002,0.0756
[H]OC1([H])C([H])([H])C1(O[H])C([H])([H])C([H])=O,0.16034515,0.24897894,0.00013011,0.01735395,0.15440557,0.20811874,0.00019503,0.0011481,0.15440557,0.20811874,0.00019503,0.0011481,0.15521078,0.23551908,0.0001,0.0033
[H]C(=O)n1c([H])c([H])c([H])c1N([H])[H],0.17831718,0.18949713,0.04328036,0.01467349,0.15630813,0.18120027,0.03488797,0.00215862,0.15630813,0.18120027,0.03488797,0.00215862,0.16568433,0.18415822,0.0442,0.0039
[H]c1nc(C([H])([H])[H])n(C([H])([H])C([H])([H])[H])c1[H],0.23964285,0.24730845,0.12558095,0.00432947,0.2351732,0.23913262,0.13196634,0.00160295,0.2351732,0.23913262,0.13196634,0.00160295,0.23225574,0.24314456,0.1519,0.0375
[H]C([H])([H])C1=NC([H])(C([H])([H])C([H])([H])[H])C([H])([H])O1,0.24838535,0.25587074,0.00548637,0.15397950000000002,0.23963902,0.25552324,0.00545719,0.17401431,0.23963902,0.25552324,0.00545719,0.17401431,0.2426558,0.25535636,0.0043,0.1741
[H]OC([H])([H])C#CC#CC#N,0.17214976,0.18234645,1.513e-05,0.00024014,0.13993957,0.15067391,4.484e-05,0.00037238,0.13993957,0.15067391,4.484e-05,0.00037238,0.14072787,0.15071266,0.0,0.0002
[H]OC12C([H])([H])N3C1([H])C([H])([H])C32C([H])([H])[H],0.25655889,0.26700545,0.07076958,0.00449377,0.28041627,0.28595479999999995,0.03383253,0.0014906,0.28041627,0.28595479999999995,0.03383253,0.0014906,0.26670088,0.27227208,0.0031,0.0486
[H]OC1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])OC([H])([H])[H],0.26706218,0.27023984,0.00824514,0.0264656,0.27026578,0.2769473,0.01063545,0.01512651,0.27026578,0.2769473,0.01063545,0.01512651,0.26657226,0.27341131,0.0073,0.0235
[H]N=C1OC2([H])C([H])([H])C12C([H])([H])C([H])([H])[H],0.24597366,0.25369643,0.01378714,0.0241992,0.24113854,0.25061056,0.00659232,0.00628486,0.24113854,0.25061056,0.00659232,0.00628486,0.243784,0.2544854,0.0055,0.0087
[H]C1=NC([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])O1,0.21489724,0.25816032,0.00270822,0.09642611,0.20452205,0.25541066,0.00308933,0.09044024,0.20452205,0.25541066,0.00308933,0.09044024,0.20634011,0.25673446,0.003,0.1069
[H]C1([H])C2([H])C3([H])OC3([H])C12[H],0.2517217,0.26573097,1.658e-05,0.00080855,0.25535169,0.2732761,9.12e-06,0.00070876,0.25535169,0.2732761,9.12e-06,0.00070876,0.25097217,0.26769311,0.0002,0.0002
[H]OC([H])([H])C1([H])C([H])([H])OC12C([H])([H])C2([H])[H],0.25340907,0.26197256,0.00317444,0.00261644,0.2569556,0.26766796,0.00126192,0.00061621,0.2569556,0.26766796,0.00126192,0.00061621,0.25978098,0.26513168,0.0014,0.0001
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C2([H])C([H])([H])C12[H],0.2680047,0.29290140000000003,0.03424072,0.04878642,0.27926192,0.29862616,0.02004791,0.01160715,0.27926192,0.29862616,0.02004791,0.01160715,0.27794250000000004,0.29159855,0.0239,0.0131
[H]OC1([H])C([H])([H])C1(C([H])=O)C([H])=O,0.16196372,0.16619678,0.00049018,0.00184152,0.16003626,0.16230631,0.00031252,0.00093325,0.16003626,0.16230631,0.00031252,0.00093325,0.16101717,0.16408574,0.0003,0.0015
[H]C(=O)C1([H])C([H])([H])C1(C#N)C([H])([H])[H],0.16149769,0.26785114,0.00022432,0.20963358,0.15483771,0.23960357,0.00038222,0.08823078,0.15483771,0.23960357,0.00038222,0.08823078,0.1564088,0.2520085,0.0001,0.1281
[H]OC1([H])C([H])([H])C([H])=C(C([H])([H])[H])C1([H])[H],0.26651174,0.26804165,0.00333935,0.01719926,0.26297497,0.26424389,0.20562647,0.12270661,0.26297497,0.26424389,0.20562647,0.12270661,0.25619792,0.25895045,0.1697,0.171
[H]c1nc(OC([H])([H])[H])c([H])n1[H],0.21308028,0.21859551,0.10386716,4.505e-05,0.21858954,0.22659433,0.1100941,9.169e-05,0.21858954,0.22659433,0.1100941,9.169e-05,0.21500928,0.21616321,0.0001,0.1317
[H]OC([H])([H])c1c([H])c(N([H])[H])nn1[H],0.2095027,0.22840812,0.04172196,0.01140293,0.20847283,0.24091269,0.04001398,0.03387616,0.20847283,0.24091269,0.04001398,0.03387616,0.21371938,0.22574743,0.0458,0.0078
[H]C(=O)OC([H])([H])C([H])([H])OC([H])=O,0.21968316,0.21979154,0.00050177,0.00195477,0.21399943,0.21407008,0.00233401,0.0006598,0.21399943,0.21407008,0.00233401,0.0006598,0.21159159,0.21166876,0.0005,0.002
[H]C1=C([H])C2([H])OC2([H])C(=O)N1[H],0.18413024,0.19863538,0.04518157,0.14210834,0.17968498,0.19734872,0.01637787,0.12529141,0.17968498,0.19734872,0.01637787,0.12529141,0.18416189,0.19783999,0.0375,0.1194
[H]N=C(C([H])=O)N([H])C([H])([H])C#N,0.14334774,0.18630351,0.00075743,0.06903135,0.13520201,0.16561966,0.0006324,0.03936837,0.13520201,0.16561966,0.0006324,0.03936837,0.13815174,0.17870462,0.0006,0.0531
[H]C#CC12N([H])C1([H])C1([H])OC12[H],0.21386207,0.21552697,0.01090451,0.07372241,0.20072152,0.20675389,0.00560641,0.06968865,0.20072152,0.20675389,0.00560641,0.06968865,0.20247776,0.21007017,0.0054,0.0655
[H]N=C([H])OC(=O)C([H])(N([H])[H])C([H])([H])[H],0.209584,0.23117893,0.00040494,0.00440556,0.19262183,0.21154511,0.00159044,0.00255646,0.19262183,0.21154511,0.00159044,0.00255646,0.20335239,0.22338812,0.0006,0.0036
[H]C([H])([H])OC1(C#N)C([H])([H])C1([H])[H],0.27068093,0.29174343,0.00057606,0.00108509,0.24750163,0.27088112,0.00067132,0.00176548,0.24750163,0.27088112,0.00067132,0.00176548,0.25043195,0.27939042,0.0005,0.0616
[H]N=C(C#N)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0.2096551,0.21418674,0.05007183,0.15303111,0.1953287,0.20419875,0.00792612,0.11624079,0.1953287,0.20419875,0.00792612,0.11624079,0.20279748,0.21056628,0.0096,0.1384
[H]N([H])C(=O)N1C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.24207991,0.24705969,0.02384419,0.00514915,0.24169201,0.25875758,0.00279452,0.0412481,0.24169201,0.25875758,0.00279452,0.0412481,0.24193551,0.25011591,0.0041,0.0197
[H]C1=NC2(C(=O)O1)C([H])([H])C2([H])[H],0.20470673,0.24339623,0.00244226,0.00345394,0.19615402,0.22841698,0.00307508,0.18086091,0.19615402,0.22841698,0.00307508,0.18086091,0.20201104,0.23109078,0.0022,0.205
[H]C1([H])OC([H])([H])C12C1([H])C([H])([H])C2([H])C1([H])[H],0.25707986,0.27328038,0.00220086,0.04444612,0.27168123,0.28656526,0.0001127,0.06146619,0.27168123,0.28656526,0.0001127,0.06146619,0.26348531,0.28225319,0.002,0.0518
[H]C([H])([H])C(C#N)(C#N)C#N,0.31223148,0.31962835,1e-08,6e-08,0.27545038,0.27548843,0.00047399,0.00047411,0.27545038,0.27548843,0.00047399,0.00047411,0.27374940000000003,0.27376409999999995,0.0007,0.0007
[H]c1c(N([H])[H])c(N([H])[H])c(C([H])([H])[H])n1[H],0.19382562,0.20991801,0.00297892,0.00095915,0.20322929,0.21662742,0.00403422,0.02893002,0.20322929,0.21662742,0.00403422,0.02893002,0.19073267,0.20534053,0.0023,0.0013
[H]OC1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])OC([H])([H])[H],0.25522213,0.27648908,0.01274687,0.00357264,0.26208939,0.28737358,0.01355562,0.00163699,0.26208939,0.28737358,0.01355562,0.00163699,0.25927017,0.28027608,0.0122,0.0029
[H]C([H])([H])C1([H])OC2([H])C([H])(O1)C2([H])C([H])([H])[H],0.27201781,0.27371097,0.00192069,0.01847559,0.28131127,0.28238214,0.01070451,0.00912916,0.28131127,0.28238214,0.01070451,0.00912916,0.27648722,0.27938675,0.0062,0.0152
[H]C([H])([H])C([H])([H])C12OC1([H])C([H])([H])C2([H])[H],0.27164977,0.28527636,0.03033439,0.01069897,0.28390612,0.30086489,0.04057292,0.01067517,0.28390612,0.30086489,0.04057292,0.01067517,0.2831756,0.29697865,0.0322,0.0191
[H]N=C([H])OC1([H])C([H])([H])C1([H])OC([H])([H])[H],0.23629635,0.26599597,0.00187833,0.08735487,0.2280496,0.24938865,0.00133537,0.01821635,0.2280496,0.24938865,0.00133537,0.01821635,0.2285514,0.26456574,0.0013,0.1072
[H]C([H])([H])C1([H])N2C([H])([H])C1([H])C2([H])C#N,0.23196367,0.26196010000000003,0.01115155,0.01465099,0.22134754,0.24718365,0.01342364,0.00275627,0.22134754,0.24718365,0.01342364,0.00275627,0.23254973,0.26359924,0.0158,0.0023
[H]c1c(C([H])([H])[H])oc(C([H])([H])[H])c1N([H])[H],0.2021234,0.21022993,0.01645004,0.11774951,0.20241672,0.20976846,0.15113883,0.00990047,0.20241672,0.20976846,0.15113883,0.00990047,0.19653172,0.20434095,0.01,0.1679
[H]N=C1N([H])C(=N[H])C([H])([H])OC1([H])[H],0.22729323,0.2421519,0.01616993,0.00110738,0.21540569,0.22153914,0.01261903,0.00394621,0.21540569,0.22153914,0.01261903,0.00394621,0.2231713,0.23162732,0.0128,0.0208
[H]Oc1c([H])c([H])c([H])c(N([H])[H])c1[H],0.17594213,0.21254688,0.04140857,0.10022011,0.18380849,0.21418287,0.04560102,0.06810291,0.18380849,0.21418287,0.04560102,0.06810291,0.18240528,0.20834295,0.0481,0.0593
[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=O,0.15906868,0.24529396,0.00015197,0.00947279,0.15411258,0.22759911,0.00014263,0.00487729,0.15411258,0.22759911,0.00014263,0.00487729,0.15680202,0.24690034,0.0001,0.0062
[H]C([H])([H])N1C2([H])C([H])([H])OC([H])([H])C12C([H])([H])[H],0.24251057,0.26853684,0.02037052,0.01909803,0.25690989,0.27804179,0.01583621,0.01748509,0.25690989,0.27804179,0.01583621,0.01748509,0.25181373,0.27575591,0.0161,0.0113
[H]C#CC(=O)C([H])([H])C#N,0.15660467,0.21866802,3.936e-05,1e-08,0.14750681,0.18780212,1.266e-05,2.693e-05,0.14750681,0.18780212,1.266e-05,2.693e-05,0.15162404,0.18909365,0.0,0.0
[H]C1=C([H])C([H])([H])C([H])([H])OC1([H])C#N,0.24621297,0.27223542,0.00594694,0.00400975,0.23377489,0.25478428,0.00562364,0.00132465,0.23377489,0.25478428,0.00562364,0.00132465,0.24906855,0.26050494,0.0046,0.2204
[H]OC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C#N,0.26499807,0.27244528,0.01151497,0.01340369,0.27300189,0.28022176,0.00281279,0.01706466,0.27300189,0.28022176,0.00281279,0.01706466,0.26385281,0.2724301,0.0069,0.0112
[H]Oc1noc(C#N)c1[H],0.20736792,0.23394139,0.07380994,0.2799801,0.20158968,0.21791509,0.08084382,0.00305966,0.20158968,0.21791509,0.08084382,0.00305966,0.20860755,0.21939347,0.1581,0.1748
[H]OC1([H])C2([H])C([H])([H])C1(OC([H])([H])[H])C2([H])[H],0.26696553,0.27750953,0.00256198,0.00746692,0.28515576,0.29464971,0.0013843,0.00988914,0.28515576,0.29464971,0.0013843,0.00988914,0.26654653,0.2859759,0.0018,0.0088
[H]c1nc([H])c([H])nc1[H],0.1912193,0.25687755,0.07893291,0.10837408,0.14682754,0.17110961,0.00541214,0.0,0.14682754,0.17110961,0.00541214,0.0,0.15334758,0.18305206,0.0051,0.0
[H]C([H])([H])C#CC1([H])OC([H])(C([H])([H])[H])C1([H])[H],0.24597643,0.25444536,0.00882541,0.00169273,0.22450868,0.24010306,0.00328374,0.01104331,0.22450868,0.24010306,0.00328374,0.01104331,0.2231419,0.24095063,0.002,0.0086
[H]C#CC1([H])N([H])C([H])([H])C([H])([H])OC1([H])[H],0.23213564,0.25211857,0.01279328,0.032442,0.22090569,0.23433727,0.00196543,0.01422283,0.22090569,0.23433727,0.00196543,0.01422283,0.23114223,0.24085508,0.0031,0.0115
[H]c1nc(=O)c([H])c([H])c([H])c1[H],0.13285449,0.15424182,0.0031627,0.00275349,0.12732759,0.14946713,0.00018357,0.00654816,0.12732759,0.14946713,0.00018357,0.00654816,0.14225664,0.15864684,0.0001,0.0081
[H]c1noc(C([H])([H])[H])c1C#N,0.23182722,0.24554145,0.13341953,0.08048541,0.22431836,0.23452414,0.16696482,0.00432808,0.22431836,0.23452414,0.16696482,0.00432808,0.22241794,0.24282852,0.1617,0.0008
[H]c1nc(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])n1[H],0.22520039,0.23310881,0.04871274,0.10687839,0.22934836,0.23794659,0.11543851,0.09543104,0.22934836,0.23794659,0.11543851,0.09543104,0.22001086,0.23047339,0.063,0.1505
[H]C([H])(C#N)C([H])([H])C1([H])OC1([H])[H],0.29887418,0.30068617,0.02667984,0.01573949,0.2868463,0.29889831,0.00018185,0.00739366,0.2868463,0.29889831,0.00018185,0.00739366,0.2819886,0.29432167,0.0001,0.0061
[H]N1C([H])([H])c2nonc2C1([H])[H],0.22611048,0.27244328,1.9e-07,0.05003951,0.18016757,0.21695648,0.00064859,8.56e-06,0.18016757,0.21695648,0.00064859,8.56e-06,0.20940868,0.22177483,0.0004,0.0
